,Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,datetime,month,hour
636,20110424,19391,2011,10/23/2011 7:30 AM,32613,"OILTANKING PORT NECHES, LLC","#3-30""",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,PORT NECHES,JEFFERSON,TX,29.970953,-93.938061,CORROSION,EXTERNAL,4.0,0.0,0.0,4.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,400.0,0.0,0.0,1000.0,0.0,6400,2011-10-23 07:30:00,10,7
637,20110426,17498,2011,10/24/2011 12:55 PM,31174,"SHELL PIPELINE CO., L.P.",OLIG PUMP STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,MCKITTRICK,KERN,CA,35.3275,-119.6575,CORROSION,EXTERNAL,3.0,0.0,3.0,0.0,NO,NO,YES,10/24/2011 13:13,10/25/2011 18:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,150.0,0.0,2500.0,500.0,0.0,5650,2011-10-24 12:55:00,10,12
638,20110431,18812,2011,10/26/2011 3:20 PM,1845,"BUCKEYE PARTNERS, LP",CARMEL STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,CARMEL,HAMILTON,IN,39.9923,-86.1359,INCORRECT OPERATION,OTHER INCORRECT OPERATION,9.5,0.0,9.4,0.1,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,20000,2011-10-26 15:20:00,10,15
639,20110425,17515,2011,10/27/2011 7:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,0,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,0,TX,29.345464,-94.935654,ALL OTHER CAUSES,MISCELLANEOUS,6.0,0.0,3.0,3.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,540.0,0.0,18000.0,10000.0,0.0,29540,2011-10-27 07:00:00,10,7
640,20110422,17514,2011,10/27/2011 7:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,0,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,0,OK,33.970039,-97.334269,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.23,0.0,0.0,0.23,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,750.0,0.0,775,2011-10-27 19:30:00,10,19
641,20110434,18066,2011,10/31/2011 7:15 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",CARTERET TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,CARTERET,MIDDLESEX,NJ,40.591656,-74.22071,CORROSION,EXTERNAL,0.25,0.0,0.2,0.05,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,0.0,0.0,30000.0,0.0,32100,2011-10-31 07:15:00,10,7
642,20110429,17685,2011,11/2/2011 7:00 PM,18718,SUNOCO PIPELINE L.P.,BIG SPRING STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,BIG SPRING,HOWARD,TX,32.26812,-101.40486,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0.48,0.0,0.0,0.48,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45,2011-11-02 19:00:00,11,19
643,20110433,17669,2011,11/7/2011 6:00 AM,300,"PLAINS PIPELINE, L.P.",ODESSA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,ODESSA,ECTOR,TX,31.89631,-102.56548,CORROSION,INTERNAL,80.0,0.0,80.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1900.0,0.0,5000.0,35000.0,0.0,43400,2011-11-07 06:00:00,11,6
644,20110438,16440,2011,11/7/2011 2:01 PM,32258,KINDER MORGAN COCHIN LLC,"KINDER MORGAN COCHIN, LLC",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),0,DEER GROVE,WHITESIDE,IL,41.60720541,-89.7349367,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,5648.0,0.0,0.0,5648.0,NO,NO,NO,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155534.0,322105.0,0.0,2000.0,0.0,0.0,479639,2011-11-07 14:01:00,11,14
645,20110436,16353,2011,11/7/2011 6:30 PM,31684,CONOCOPHILLIPS,LINE 200,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,CONCORD,CONTRA COSTA,CA,37.963297,-121.948261,CORROSION,EXTERNAL,45.0,0.0,0.0,45.0,NO,NO,YES,11/7/2011 18:30,11/10/2011 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000.0,4410.0,0.0,1000000.0,750000.0,0.0,1839410,2011-11-07 18:30:00,11,18
646,20110441,16715,2011,11/8/2011 10:00 AM,31554,CHEVRON PETROCHEMICAL PIPELINE LLC,EVANGELINE ETHYLENE PIPELINE SYSTEM ,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHYLENE,JENNINGS,JEFFERSON DAVIS,LA,30.355333,-92.708299,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.23,500.0,0.0,0.23,NO,NO,YES,11/8/2011 10:30,11/18/2011 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517016.0,35296.0,0.0,0.0,0.0,0.0,552312,2011-11-08 10:00:00,11,10
647,20110440,18005,2011,11/8/2011 10:10 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 67,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,CLEARBROOK,CLEARWATER,MN,47.68889,-95.41222,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,10.0,0.0,10.0,0.0,NO,NO,YES,11/8/2011 10:20,11/8/2011 15:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.0,0.0,0.0,3000.0,2000.0,0.0,7300,2011-11-08 10:10:00,11,10
648,20110437,17887,2011,11/10/2011 6:45 AM,31684,CONOCOPHILLIPS,CR-02,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,WESTLAKE,CALCASIEU,LA,30.239269,-93.290375,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.95,0.0,0.85,0.1,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,100.0,0.0,0.0,0.0,0.0,16100,2011-11-10 06:45:00,11,6
649,20110432,18221,2011,11/11/2011 3:14 PM,31580,"MAGELLAN TERMINALS HOLDINGS, LP",CENTRAL CUSHING CRUDE,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,CUSHING,PAYNE,OK,35.96143,-96.71889,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.47,0.0,0.47,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,0.0,1000.0,0.0,0.0,2010,2011-11-11 15:14:00,11,15
650,20110427,17516,2011,11/12/2011 2:45 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,0,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,0,TX,33.86345,-97.953363,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.5,0.0,0.0,1.5,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,150.0,0.0,5000.0,0.0,0.0,5190,2011-11-12 14:45:00,11,14
651,20110448,16553,2011,11/13/2011 8:00 AM,1248,BELLE FOURCHE PIPELINE CO,DICKINSON GATHERING,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,DICKINSON,STARK,ND,46.861678,-102.777616,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,200.0,0.0,120.0,80.0,NO,NO,YES,11/13/2011 9:00,11/14/2011 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29525.0,3630.0,0.0,2835.0,4353.0,0.0,40343,2011-11-13 08:00:00,11,8
652,20110439,19267,2011,11/13/2011 2:14 PM,300,"PLAINS PIPELINE, L.P.",BASIN PIPELINE,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,HERMELEIGH,SCURRY,TX,32.599125,-100.76886,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",90.0,0.0,90.0,0.0,NO,NO,YES,11/13/2011 14:14,11/15/2011 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38920.0,9000.0,0.0,1392.0,0.0,0.0,49312,2011-11-13 14:14:00,11,14
653,20110449,17139,2011,11/14/2011 2:57 AM,1248,BELLE FOURCHE PIPELINE CO,0,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,0,CAMPBELL,WY,44.021949,-105.538019,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1958.0,0.0,53.0,1905.0,NO,NO,YES,11/14/2011 2:57,11/14/2011 11:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15830.0,282301.0,17000.0,2000.0,1555415.0,0.0,1872546,2011-11-14 02:57:00,11,2
654,20110445,18195,2011,11/14/2011 9:20 AM,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,DIAMONDBACK PIPELINE,ONSHORE,TANK,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),0,BROWNSVILLE,CAMERON,TX,25.964238,-97.381096,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,1330.0,0.0,0.0,1330.0,NO,NO,YES,11/14/2011 9:35,11/15/2011 8:05,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87130.0,0.0,0.0,0.0,0.0,87130,2011-11-14 09:20:00,11,9
655,20110435,17295,2011,11/15/2011 3:53 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,TEXAS CITY TANK FARM,ONSHORE,TANK,CRUDE OIL,0,0,TEXAS CITY,GALVESTON,TX,29.34578,-94.936904,ALL OTHER CAUSES,MISCELLANEOUS,2490.0,0.0,2490.0,0.0,NO,NO,YES,11/15/2011 16:00,11/23/2011 8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385000.0,900.0,0.0,0.0,0.0,0.0,385900,2011-11-15 15:53:00,11,15
656,20110443,16738,2011,11/16/2011 11:20 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,C78,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,CUSHING,LINCOLN,OK,35.94085,-96.7502,CORROSION,INTERNAL,140.0,0.0,85.0,55.0,NO,NO,YES,11/16/2011 11:45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37731.0,5225.0,0.0,10000.0,58695.0,0.0,111651,2011-11-16 11:20:00,11,11
657,20110452,19751,2011,11/17/2011 11:02 AM,22430,WEST SHORE PIPELINE CO,0,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,CHICAGO,COOK,IL,41.659288,-87.569198,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",16.6,0.0,16.6,0.0,NO,NO,YES,11/17/2011 11:13,11/22/2011 4:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313899.0,0.0,0.0,4000.0,142645.0,0.0,460544,2011-11-17 11:02:00,11,11
658,20110453,18547,2011,11/20/2011 9:30 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",CLEARBROOK TERMINAL,ONSHORE,TANK,CRUDE OIL,0,0,CLEARBROOK,CLEARWATER,MN,47.68889,-95.41222,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.48,0.0,0.48,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,0.0,2000.0,0.0,3100,2011-11-20 09:30:00,11,9
659,20110444,17550,2011,11/21/2011 10:15 AM,32044,BP USFO/LOGISTICS,CARTERET TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,CARTERET,MIDDLESEX,NJ,40.588225,-74.222514,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.19,0.0,1.19,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,200.0,0.0,4500.0,7800.0,0.0,14300,2011-11-21 10:15:00,11,10
660,20110447,16444,2011,11/21/2011 11:57 AM,32147,MARATHON PIPE LINE LLC,"WABASH 12"" PRODUCTS",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,MILAM,MACON,IL,39.711344,-88.85166,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0.01,0.0,0.01,0.0,NO,NO,YES,11/21/2011 11:59,11/22/2011 7:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660000.0,1.0,19600.0,27000.0,2750.0,0.0,709351,2011-11-21 11:57:00,11,11
661,20110454,16283,2011,11/22/2011 3:37 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,SULPHUR STATION,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHANE,SULPHUR,CALCASIEU,LA,30.16485,-93.35127,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,85.0,0.0,0.0,85.0,NO,NO,YES,11/22/2011 4:42,11/22/2011 13:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,0.0,0.0,0.0,0.0,2785,2011-11-22 03:37:00,11,3
662,20110451,19968,2011,11/29/2011 6:15 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,S1,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,FULSHEAR,FORT BEND,TX,29.724843,-95.884289,CORROSION,EXTERNAL,100.0,0.0,100.0,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10000.0,0.0,0.0,5900000.0,0.0,5913500,2011-11-29 18:15:00,11,18
663,20110460,17385,2011,11/30/2011 6:49 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",EAST HOUSTON,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,HOUSTON,HARRIS,TX,29.79428,-95.28162,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1855.0,0.0,1855.0,0.0,NO,NO,YES,12/1/2011 3:15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,26500.0,18500.0,30000.0,125000,2011-11-30 06:49:00,11,6
664,20110450,17684,2011,12/1/2011 10:30 AM,18718,SUNOCO PIPELINE L.P.,RULE STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,RULE,HASKELL,TX,33.22053,-99.87124,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,0.0,0.0,0.36,NO,NO,YES,12/1/2011 10:30,12/1/2011 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,35.0,0.0,2000.0,500.0,0.0,4185,2011-12-01 10:30:00,12,10
665,20110455,20363,2011,12/1/2011 2:27 PM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.","10"" FINTEX",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,NO TREES,ECTOR,TX,31.85557,-102.67191,CORROSION,EXTERNAL,5.0,0.0,0.0,5.0,NO,NO,YES,12/1/2011 14:30,12/4/2011 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,500.0,0.0,0.0,20000.0,0.0,40500,2011-12-01 14:27:00,12,14
666,20110457,18319,2011,12/1/2011 4:40 PM,31174,"SHELL PIPELINE CO., L.P.",COALINGA PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,COALINGA,FRESNO,CA,36.18992091,-120.35680577,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.02,0.0,0.0,0.02,YES,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340000.0,0.0,0.0,0.0,0.0,0.0,340000,2011-12-01 16:40:00,12,16
667,20110458,18067,2011,12/1/2011 5:50 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",0,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,PASADENA ,HARRIS,TX,29.43573,-95.121835,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.12,0.0,0.12,0.0,NO,NO,YES,12/1/2011 17:50,12/1/2011 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3,2011-12-01 17:50:00,12,17
668,20110459,18068,2011,12/3/2011 2:05 PM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",0,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,PASADENA,HARRIS,TX,29.43573,-95.121835,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,0.0,10.0,0.0,NO,NO,YES,12/3/2011 14:05,12/3/2011 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,150.0,0.0,0.0,0.0,0.0,1150,2011-12-03 14:05:00,12,14
669,20120001,18397,2011,12/6/2011 3:45 AM,2552,COLONIAL PIPELINE CO,COLONIAL/OXFORD STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,OXFORD,CALHOUN,AL,33.59872,-85.82542,INCORRECT OPERATION,INCORRECT INSTALLATION,69.0,0.0,68.0,1.0,NO,NO,YES,12/6/2011 3:49,12/6/2011 17:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,10000.0,3200.0,300000.0,500000.0,0.0,833200,2011-12-06 03:45:00,12,3
670,20120006,21019,2011,12/6/2011 11:00 AM,1248,BELLE FOURCHE PIPELINE CO,"BICENTENNIAL - ALEX 8""",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,ALEXANDER,MCKENZIE,ND,47.907607,-103.650532,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,800.0,0.0,650.0,150.0,NO,NO,YES,12/6/2011 11:08,12/7/2011 7:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6232.0,10000.0,0.0,5000.0,0.0,0.0,21232,2011-12-06 11:00:00,12,11
671,20110456,17298,2011,12/6/2011 4:10 PM,32109,ONEOK NGL PIPELINE LP,DES MOINES STORAGE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ISO-BUTANE,DES MOINES,POLK,IA,41.565497,-93.526862,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.1,0.0,0.24,NO,NO,YES,12/6/2011 16:10,12/6/2011 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,30.0,0.0,500.0,0.0,0.0,15730,2011-12-06 16:10:00,12,16
672,20120005,17398,2011,12/6/2011 11:30 PM,26303,UNOCAL PIPELINE CO - EASTERN REGION,BEAUMONT TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,NEDERLAND,JEFFERSON,TX,29.9948,-93.9853,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",31.0,0.0,27.0,4.0,NO,NO,YES,12/6/2011 23:30,12/10/2011 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26500.0,400.0,0.0,17221.0,8000.0,0.0,52121,2011-12-06 23:30:00,12,23
673,20110446,17517,2011,12/7/2011 1:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,0,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,0,0,TX,33.68092,-97.075241,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,1.0,0.0,0.0,1.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,95.0,0.0,0.0,4500.0,0.0,4605,2011-12-07 13:00:00,12,13
674,20120011,17672,2011,12/8/2011 9:15 AM,300,"PLAINS PIPELINE, L.P.",JAL STATION,ONSHORE,TANK,CRUDE OIL,0,0,JAL,LEA,NM,32.080874,-103.176847,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,0.0,0.0,0.0,0.0,YES,YES,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0,4750.0,0.0,0.0,0.0,0.0,194750,2011-12-08 09:15:00,12,9
675,20110442,16329,2011,12/8/2011 4:10 PM,32109,ONEOK NGL PIPELINE LP,"MOORELAND PLANT TO MOORELAND BOOSTER 4"" ",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),0,MOORELAND,WOODWARD,OK,36.413056,-99.193611,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,360.0,0.0,0.0,360.0,NO,NO,YES,12/8/2011 16:35,12/9/2011 20:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15085.0,14886.0,1000.0,1500.0,0.0,0.0,32471,2011-12-08 16:10:00,12,16
676,20120007,16558,2011,12/9/2011 9:00 AM,1248,BELLE FOURCHE PIPELINE CO,"BICENTENNIAL TO ALEX 8""",ONSHORE,UNDERGROUND,CRUDE OIL,0,0,ALEXANDER ND,MCKENZIE,ND,47.673856,-103.65985,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1000.0,0.0,470.0,530.0,NO,NO,YES,12/9/2011 9:18,12/10/2011 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737.0,47302.0,0.0,5546.0,1940.0,0.0,59525,2011-12-09 09:00:00,12,9
677,20120004,16651,2011,12/9/2011 11:00 AM,10012,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,AMMONIA MAINLINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,0,PALMETTO,ST. LANDRY,LA,30.796962,-91.919893,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.06,0.0,0.0,3.06,NO,NO,YES,12/9/2011 11:40,12/15/2011 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97000.0,70.0,0.0,10000.0,10000.0,0.0,117070,2011-12-09 11:00:00,12,11
678,20120008,20781,2011,12/10/2011 10:50 AM,22610,"MAGELLAN PIPELINE COMPANY, LP","#3-8"" KANSAS CITY TO DONIPHAN LINE",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,NEMAHA CITY,NEMAHA,NE,40.31277,-95.72125,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,650.0,0.0,58.0,592.0,NO,NO,YES,12/10/2011 10:52,12/12/2011 14:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000.0,62384.0,3500.0,240000.0,1778261.0,131700.0,2246845,2011-12-10 10:50:00,12,10
